 1.00518950e-06  2.71836927e-01  1.00518950e-06  1.00000000e+00 
 1.00944550e-06  2.71837190e-01  1.00944550e-06  1.00000000e+00 
 1.01795750e-06  2.71837688e-01  1.01795750e-06  1.00000000e+00 
 1.03498150e-06  2.71838590e-01  1.03498150e-06  1.00000000e+00 
 1.06902950e-06  2.71840064e-01  1.06902950e-06  1.00000000e+00 
 1.13712549e-06  2.71842054e-01  1.13712549e-06  1.00000000e+00 
 1.23712549e-06  2.71843559e-01  1.23712549e-06  1.00000000e+00 
 1.33712549e-06  2.71844195e-01  1.33712549e-06  1.00000000e+00 
 1.43712549e-06  2.71844463e-01  1.43712549e-06  1.00000000e+00 
 1.53712549e-06  2.71844577e-01  1.53712549e-06  1.00000000e+00 
 1.63712549e-06  2.71844625e-01  1.63712549e-06  1.00000000e+00 
 1.73712549e-06  2.71844645e-01  1.73712549e-06  1.00000000e+00 
 1.83712549e-06  2.71844654e-01  1.83712549e-06  1.00000000e+00 
 1.93712549e-06  2.71844658e-01  1.93712549e-06  1.00000000e+00 
 2.03712549e-06  2.71844659e-01  2.03712549e-06  1.00000000e+00 
 2.13712549e-06  2.71844660e-01  2.13712549e-06  1.00000000e+00 
 2.23712549e-06  2.71844660e-01  2.23712549e-06  1.00000000e+00 
 2.33712549e-06  2.71844660e-01  2.33712549e-06  1.00000000e+00 
 2.43712549e-06  2.71844660e-01  2.43712549e-06  1.00000000e+00 
 2.53712549e-06  2.71844660e-01  2.53712549e-06  1.00000000e+00 
 2.63712549e-06  2.71844660e-01  2.63712549e-06  1.00000000e+00 
 2.73712549e-06  2.71844660e-01  2.73712549e-06  1.00000000e+00 
 2.83712549e-06  2.71844660e-01  2.83712549e-06  1.00000000e+00 
 2.93712549e-06  2.71844660e-01  2.93712549e-06  1.00000000e+00 
 3.03712549e-06  2.71844660e-01  3.03712549e-06  1.00000000e+00 
 3.13712549e-06  2.71844660e-01  3.13712549e-06  1.00000000e+00 
 3.23712549e-06  2.71844660e-01  3.23712549e-06  1.00000000e+00 
 3.33712549e-06  2.71844660e-01  3.33712549e-06  1.00000000e+00 
 3.43712549e-06  2.71844660e-01  3.43712549e-06  1.00000000e+00 
 3.53712549e-06  2.71844660e-01  3.53712549e-06  1.00000000e+00 
 3.63712549e-06  2.71844660e-01  3.63712549e-06  1.00000000e+00 
 3.73712549e-06  2.71844660e-01  3.73712549e-06  1.00000000e+00 
 3.83712549e-06  2.71844660e-01  3.83712549e-06  1.00000000e+00 
 3.93712549e-06  2.71844660e-01  3.93712549e-06  1.00000000e+00 
 4.03712549e-06  2.71844660e-01  4.03712549e-06  1.00000000e+00 
 4.13712549e-06  2.71844660e-01  4.13712549e-06  1.00000000e+00 
 4.23712549e-06  2.71844660e-01  4.23712549e-06  1.00000000e+00 
 4.33712549e-06  2.71844660e-01  4.33712549e-06  1.00000000e+00 
 4.43712549e-06  2.71844660e-01  4.43712549e-06  1.00000000e+00 
 4.53712549e-06  2.71844660e-01  4.53712549e-06  1.00000000e+00 
 4.63712549e-06  2.71844660e-01  4.63712549e-06  1.00000000e+00 
 4.73712549e-06  2.71844660e-01  4.73712549e-06  1.00000000e+00 
 4.83712549e-06  2.71844660e-01  4.83712549e-06  1.00000000e+00 
 4.93712549e-06  2.71844660e-01  4.93712549e-06  1.00000000e+00 
 5.03712549e-06  2.71844660e-01  5.03712549e-06  1.00000000e+00 
 5.13712549e-06  2.71844660e-01  5.13712549e-06  1.00000000e+00 
 5.23712549e-06  2.71844660e-01  5.23712549e-06  1.00000000e+00 
 5.33712549e-06  2.71844660e-01  5.33712549e-06  1.00000000e+00 
 5.43712549e-06  2.71844660e-01  5.43712549e-06  1.00000000e+00 
 5.53712549e-06  2.71844660e-01  5.53712549e-06  1.00000000e+00 
 5.63712549e-06  2.71844660e-01  5.63712549e-06  1.00000000e+00 
 5.73712549e-06  2.71844660e-01  5.73712549e-06  1.00000000e+00 
 5.83712549e-06  2.71844660e-01  5.83712549e-06  1.00000000e+00 
 5.93712549e-06  2.71844660e-01  5.93712549e-06  1.00000000e+00 
 6.03712549e-06  2.71844660e-01  6.03712549e-06  1.00000000e+00 
 6.13712549e-06  2.71844660e-01  6.13712549e-06  1.00000000e+00 
 6.23712549e-06  2.71844660e-01  6.23712549e-06  1.00000000e+00 
 6.33712549e-06  2.71844660e-01  6.33712549e-06  1.00000000e+00 
 6.43712549e-06  2.71844660e-01  6.43712549e-06  1.00000000e+00 
 6.53712549e-06  2.71844660e-01  6.53712549e-06  1.00000000e+00 
 6.63712549e-06  2.71844660e-01  6.63712549e-06  1.00000000e+00 
 6.73712549e-06  2.71844660e-01  6.73712549e-06  1.00000000e+00 
 6.83712549e-06  2.71844660e-01  6.83712549e-06  1.00000000e+00 
 6.93712549e-06  2.71844660e-01  6.93712549e-06  1.00000000e+00 
 7.03712549e-06  2.71844660e-01  7.03712549e-06  1.00000000e+00 
 7.13712549e-06  2.71844660e-01  7.13712549e-06  1.00000000e+00 
 7.23712549e-06  2.71844660e-01  7.23712549e-06  1.00000000e+00 
 7.33712549e-06  2.71844660e-01  7.33712549e-06  1.00000000e+00 
 7.43712549e-06  2.71844660e-01  7.43712549e-06  1.00000000e+00 
 7.53712549e-06  2.71844660e-01  7.53712549e-06  1.00000000e+00 
 7.63712549e-06  2.71844660e-01  7.63712549e-06  1.00000000e+00 
 7.73712549e-06  2.71844660e-01  7.73712549e-06  1.00000000e+00 
 7.83712549e-06  2.71844660e-01  7.83712549e-06  1.00000000e+00 
 7.93712549e-06  2.71844660e-01  7.93712549e-06  1.00000000e+00 
 8.03712549e-06  2.71844660e-01  8.03712549e-06  1.00000000e+00 
 8.13712549e-06  2.71844660e-01  8.13712549e-06  1.00000000e+00 
 8.23712549e-06  2.71844660e-01  8.23712549e-06  1.00000000e+00 
 8.33712549e-06  2.71844660e-01  8.33712549e-06  1.00000000e+00 
 8.43712549e-06  2.71844660e-01  8.43712549e-06  1.00000000e+00 
 8.53712549e-06  2.71844660e-01  8.53712549e-06  1.00000000e+00 
 8.63712549e-06  2.71844660e-01  8.63712549e-06  1.00000000e+00 
 8.73712549e-06  2.71844660e-01  8.73712549e-06  1.00000000e+00 
 8.83712549e-06  2.71844660e-01  8.83712549e-06  1.00000000e+00 
 8.93712549e-06  2.71844660e-01  8.93712549e-06  1.00000000e+00 
 9.03712549e-06  2.71844660e-01  9.03712549e-06  1.00000000e+00 
 9.13712549e-06  2.71844660e-01  9.13712549e-06  1.00000000e+00 
 9.23712549e-06  2.71844660e-01  9.23712549e-06  1.00000000e+00 
 9.33712549e-06  2.71844660e-01  9.33712549e-06  1.00000000e+00 
 9.43712549e-06  2.71844660e-01  9.43712549e-06  1.00000000e+00 
 9.53712549e-06  2.71844660e-01  9.53712549e-06  1.00000000e+00 
 9.63712549e-06  2.71844660e-01  9.63712549e-06  1.00000000e+00 
 9.73712549e-06  2.71844660e-01  9.73712549e-06  1.00000000e+00 
 9.83712549e-06  2.71844660e-01  9.83712549e-06  1.00000000e+00 
 9.93712549e-06  2.71844660e-01  9.93712549e-06  1.00000000e+00 
 1.00371255e-05  2.71844660e-01  1.00371255e-05  1.00000000e+00 
 1.01371255e-05  2.71844660e-01  1.01371255e-05  1.00000000e+00 
 1.02371255e-05  2.71844660e-01  1.02371255e-05  1.00000000e+00 
 1.03371255e-05  2.71844660e-01  1.03371255e-05  1.00000000e+00 
 1.04371255e-05  2.71844660e-01  1.04371255e-05  1.00000000e+00 
 1.05371255e-05  2.71844660e-01  1.05371255e-05  1.00000000e+00 
 1.06371255e-05  2.71844660e-01  1.06371255e-05  1.00000000e+00 
 1.07371255e-05  2.71844660e-01  1.07371255e-05  1.00000000e+00 
 1.08371255e-05  2.71844660e-01  1.08371255e-05  1.00000000e+00 
 1.09371255e-05  2.71844660e-01  1.09371255e-05  1.00000000e+00 
 1.10371255e-05  2.71844660e-01  1.10371255e-05  1.00000000e+00 
 1.11371255e-05  2.71844660e-01  1.11371255e-05  1.00000000e+00 
 1.12371255e-05  2.71844660e-01  1.12371255e-05  1.00000000e+00 
 1.13371255e-05  2.71844660e-01  1.13371255e-05  1.00000000e+00 
 1.14371255e-05  2.71844660e-01  1.14371255e-05  1.00000000e+00 
 1.15371255e-05  2.71844660e-01  1.15371255e-05  1.00000000e+00 
 1.16371255e-05  2.71844660e-01  1.16371255e-05  1.00000000e+00 
 1.17371255e-05  2.71844660e-01  1.17371255e-05  1.00000000e+00 
 1.18371255e-05  2.71844660e-01  1.18371255e-05  1.00000000e+00 
 1.19371255e-05  2.71844660e-01  1.19371255e-05  1.00000000e+00 
 1.20371255e-05  2.71844660e-01  1.20371255e-05  1.00000000e+00 
 1.21371255e-05  2.71844660e-01  1.21371255e-05  1.00000000e+00 
 1.22371255e-05  2.71844660e-01  1.22371255e-05  1.00000000e+00 
 1.23371255e-05  2.71844660e-01  1.23371255e-05  1.00000000e+00 
 1.24371255e-05  2.71844660e-01  1.24371255e-05  1.00000000e+00 
 1.25371255e-05  2.71844660e-01  1.25371255e-05  1.00000000e+00 
 1.26371255e-05  2.71844660e-01  1.26371255e-05  1.00000000e+00 
 1.27371255e-05  2.71844660e-01  1.27371255e-05  1.00000000e+00 
 1.28371255e-05  2.71844660e-01  1.28371255e-05  1.00000000e+00 
 1.29371255e-05  2.71844660e-01  1.29371255e-05  1.00000000e+00 
 1.30371255e-05  2.71844660e-01  1.30371255e-05  1.00000000e+00 
 1.31371255e-05  2.71844660e-01  1.31371255e-05  1.00000000e+00 
 1.32371255e-05  2.71844660e-01  1.32371255e-05  1.00000000e+00 
 1.33371255e-05  2.71844660e-01  1.33371255e-05  1.00000000e+00 
 1.34371255e-05  2.71844660e-01  1.34371255e-05  1.00000000e+00 
 1.35371255e-05  2.71844660e-01  1.35371255e-05  1.00000000e+00 
 1.36371255e-05  2.71844660e-01  1.36371255e-05  1.00000000e+00 
 1.37371255e-05  2.71844660e-01  1.37371255e-05  1.00000000e+00 
 1.38371255e-05  2.71844660e-01  1.38371255e-05  1.00000000e+00 
 1.39371255e-05  2.71844660e-01  1.39371255e-05  1.00000000e+00 
 1.40371255e-05  2.71844660e-01  1.40371255e-05  1.00000000e+00 
 1.41371255e-05  2.71844660e-01  1.41371255e-05  1.00000000e+00 
 1.42371255e-05  2.71844660e-01  1.42371255e-05  1.00000000e+00 
 1.43371255e-05  2.71844660e-01  1.43371255e-05  1.00000000e+00 
 1.44371255e-05  2.71844660e-01  1.44371255e-05  1.00000000e+00 
 1.45371255e-05  2.71844660e-01  1.45371255e-05  1.00000000e+00 
 1.46371255e-05  2.71844660e-01  1.46371255e-05  1.00000000e+00 
 1.47371255e-05  2.71844660e-01  1.47371255e-05  1.00000000e+00 
 1.48371255e-05  2.71844660e-01  1.48371255e-05  1.00000000e+00 
 1.49371255e-05  2.71844660e-01  1.49371255e-05  1.00000000e+00 
 1.50371255e-05  2.71844660e-01  1.50371255e-05  1.00000000e+00 
 1.51371255e-05  2.71844660e-01  1.51371255e-05  1.00000000e+00 
 1.52371255e-05  2.71844660e-01  1.52371255e-05  1.00000000e+00 
 1.53371255e-05  2.71844660e-01  1.53371255e-05  1.00000000e+00 
 1.54371255e-05  2.71844660e-01  1.54371255e-05  1.00000000e+00 
 1.55371255e-05  2.71844660e-01  1.55371255e-05  1.00000000e+00 
 1.56371255e-05  2.71844660e-01  1.56371255e-05  1.00000000e+00 
 1.57371255e-05  2.71844660e-01  1.57371255e-05  1.00000000e+00 
 1.58371255e-05  2.71844660e-01  1.58371255e-05  1.00000000e+00 
 1.59371255e-05  2.71844660e-01  1.59371255e-05  1.00000000e+00 
 1.60371255e-05  2.71844660e-01  1.60371255e-05  1.00000000e+00 
 1.61371255e-05  2.71844660e-01  1.61371255e-05  1.00000000e+00 
 1.62371255e-05  2.71844660e-01  1.62371255e-05  1.00000000e+00 
 1.63371255e-05  2.71844660e-01  1.63371255e-05  1.00000000e+00 
 1.64371255e-05  2.71844660e-01  1.64371255e-05  1.00000000e+00 
 1.65371255e-05  2.71844660e-01  1.65371255e-05  1.00000000e+00 
 1.66371255e-05  2.71844660e-01  1.66371255e-05  1.00000000e+00 
 1.67371255e-05  2.71844660e-01  1.67371255e-05  1.00000000e+00 
 1.68371255e-05  2.71844660e-01  1.68371255e-05  1.00000000e+00 
 1.69371255e-05  2.71844660e-01  1.69371255e-05  1.00000000e+00 
 1.70371255e-05  2.71844660e-01  1.70371255e-05  1.00000000e+00 
 1.71371255e-05  2.71844660e-01  1.71371255e-05  1.00000000e+00 
 1.72371255e-05  2.71844660e-01  1.72371255e-05  1.00000000e+00 
 1.73371255e-05  2.71844660e-01  1.73371255e-05  1.00000000e+00 
 1.74371255e-05  2.71844660e-01  1.74371255e-05  1.00000000e+00 
 1.75371255e-05  2.71844660e-01  1.75371255e-05  1.00000000e+00 
 1.76371255e-05  2.71844660e-01  1.76371255e-05  1.00000000e+00 
 1.77371255e-05  2.71844660e-01  1.77371255e-05  1.00000000e+00 
 1.78371255e-05  2.71844660e-01  1.78371255e-05  1.00000000e+00 
 1.79371255e-05  2.71844660e-01  1.79371255e-05  1.00000000e+00 
 1.80371255e-05  2.71844660e-01  1.80371255e-05  1.00000000e+00 
 1.81371255e-05  2.71844660e-01  1.81371255e-05  1.00000000e+00 
 1.82371255e-05  2.71844660e-01  1.82371255e-05  1.00000000e+00 
 1.83371255e-05  2.71844660e-01  1.83371255e-05  1.00000000e+00 
 1.84371255e-05  2.71844660e-01  1.84371255e-05  1.00000000e+00 
 1.85371255e-05  2.71844660e-01  1.85371255e-05  1.00000000e+00 
 1.86371255e-05  2.71844660e-01  1.86371255e-05  1.00000000e+00 
 1.87371255e-05  2.71844660e-01  1.87371255e-05  1.00000000e+00 
 1.88371255e-05  2.71844660e-01  1.88371255e-05  1.00000000e+00 
 1.89371255e-05  2.71844660e-01  1.89371255e-05  1.00000000e+00 
 1.90371255e-05  2.71844660e-01  1.90371255e-05  1.00000000e+00 
 1.91371255e-05  2.71844660e-01  1.91371255e-05  1.00000000e+00 
 1.92371255e-05  2.71844660e-01  1.92371255e-05  1.00000000e+00 
 1.93371255e-05  2.71844660e-01  1.93371255e-05  1.00000000e+00 
 1.94371255e-05  2.71844660e-01  1.94371255e-05  1.00000000e+00 
 1.95371255e-05  2.71844660e-01  1.95371255e-05  1.00000000e+00 
 1.96371255e-05  2.71844660e-01  1.96371255e-05  1.00000000e+00 
 1.97371255e-05  2.71844660e-01  1.97371255e-05  1.00000000e+00 
 1.98371255e-05  2.71844660e-01  1.98371255e-05  1.00000000e+00 
 1.99371255e-05  2.71844660e-01  1.99371255e-05  1.00000000e+00 
 2.00371255e-05  2.71844660e-01  2.00371255e-05  1.00000000e+00 
 2.01371255e-05  2.71844660e-01  2.01371255e-05  1.00000000e+00 
 2.02371255e-05  2.71844660e-01  2.02371255e-05  1.00000000e+00 
 2.03371255e-05  2.71844660e-01  2.03371255e-05  1.00000000e+00 
 2.04371255e-05  2.71844660e-01  2.04371255e-05  1.00000000e+00 
 2.05371255e-05  2.71844660e-01  2.05371255e-05  1.00000000e+00 
 2.06371255e-05  2.71844660e-01  2.06371255e-05  1.00000000e+00 
 2.07371255e-05  2.71844660e-01  2.07371255e-05  1.00000000e+00 
 2.08371255e-05  2.71844660e-01  2.08371255e-05  1.00000000e+00 
 2.09371255e-05  2.71844660e-01  2.09371255e-05  1.00000000e+00 
 2.10371255e-05  2.71844660e-01  2.10371255e-05  1.00000000e+00 
 2.11371255e-05  2.71844660e-01  2.11371255e-05  1.00000000e+00 
 2.12371255e-05  2.71844660e-01  2.12371255e-05  1.00000000e+00 
 2.13371255e-05  2.71844660e-01  2.13371255e-05  1.00000000e+00 
 2.14371255e-05  2.71844660e-01  2.14371255e-05  1.00000000e+00 
 2.15371255e-05  2.71844660e-01  2.15371255e-05  1.00000000e+00 
 2.16371255e-05  2.71844660e-01  2.16371255e-05  1.00000000e+00 
 2.17371255e-05  2.71844660e-01  2.17371255e-05  1.00000000e+00 
 2.18371255e-05  2.71844660e-01  2.18371255e-05  1.00000000e+00 
 2.19371255e-05  2.71844660e-01  2.19371255e-05  1.00000000e+00 
 2.20371255e-05  2.71844660e-01  2.20371255e-05  1.00000000e+00 
 2.21371255e-05  2.71844660e-01  2.21371255e-05  1.00000000e+00 
 2.22371255e-05  2.71844660e-01  2.22371255e-05  1.00000000e+00 
 2.23371255e-05  2.71844660e-01  2.23371255e-05  1.00000000e+00 
 2.24371255e-05  2.71844660e-01  2.24371255e-05  1.00000000e+00 
 2.25371255e-05  2.71844660e-01  2.25371255e-05  1.00000000e+00 
 2.26371255e-05  2.71844660e-01  2.26371255e-05  1.00000000e+00 
 2.27371255e-05  2.71844660e-01  2.27371255e-05  1.00000000e+00 
 2.28371255e-05  2.71844660e-01  2.28371255e-05  1.00000000e+00 
 2.29371255e-05  2.71844660e-01  2.29371255e-05  1.00000000e+00 
 2.30371255e-05  2.71844660e-01  2.30371255e-05  1.00000000e+00 
 2.31371255e-05  2.71844660e-01  2.31371255e-05  1.00000000e+00 
 2.32371255e-05  2.71844660e-01  2.32371255e-05  1.00000000e+00 
 2.33371255e-05  2.71844660e-01  2.33371255e-05  1.00000000e+00 
 2.34371255e-05  2.71844660e-01  2.34371255e-05  1.00000000e+00 
 2.35371255e-05  2.71844660e-01  2.35371255e-05  1.00000000e+00 
 2.36371255e-05  2.71844660e-01  2.36371255e-05  1.00000000e+00 
 2.37371255e-05  2.71844660e-01  2.37371255e-05  1.00000000e+00 
 2.38371255e-05  2.71844660e-01  2.38371255e-05  1.00000000e+00 
 2.39371255e-05  2.71844660e-01  2.39371255e-05  1.00000000e+00 
 2.40371255e-05  2.71844660e-01  2.40371255e-05  1.00000000e+00 
 2.41371255e-05  2.71844660e-01  2.41371255e-05  1.00000000e+00 
 2.42371255e-05  2.71844660e-01  2.42371255e-05  1.00000000e+00 
 2.43371255e-05  2.71844660e-01  2.43371255e-05  1.00000000e+00 
 2.44371255e-05  2.71844660e-01  2.44371255e-05  1.00000000e+00 
 2.45371255e-05  2.71844660e-01  2.45371255e-05  1.00000000e+00 
 2.46371255e-05  2.71844660e-01  2.46371255e-05  1.00000000e+00 
 2.47371255e-05  2.71844660e-01  2.47371255e-05  1.00000000e+00 
 2.48371255e-05  2.71844660e-01  2.48371255e-05  1.00000000e+00 
 2.49371255e-05  2.71844660e-01  2.49371255e-05  1.00000000e+00 
 2.50371255e-05  2.71844660e-01  2.50371255e-05  1.00000000e+00 
 2.51371255e-05  2.71844660e-01  2.51371255e-05  1.00000000e+00 
 2.52371255e-05  2.71844660e-01  2.52371255e-05  1.00000000e+00 
 2.53371255e-05  2.71844660e-01  2.53371255e-05  1.00000000e+00 
 2.54371255e-05  2.71844660e-01  2.54371255e-05  1.00000000e+00 
 2.55371255e-05  2.71844660e-01  2.55371255e-05  1.00000000e+00 
 2.56371255e-05  2.71844660e-01  2.56371255e-05  1.00000000e+00 
 2.57371255e-05  2.71844660e-01  2.57371255e-05  1.00000000e+00 
 2.58371255e-05  2.71844660e-01  2.58371255e-05  1.00000000e+00 
 2.59371255e-05  2.71844660e-01  2.59371255e-05  1.00000000e+00 
 2.60371255e-05  2.71844660e-01  2.60371255e-05  1.00000000e+00 
 2.61371255e-05  2.71844660e-01  2.61371255e-05  1.00000000e+00 
 2.62371255e-05  2.71844660e-01  2.62371255e-05  1.00000000e+00 
 2.63371255e-05  2.71844660e-01  2.63371255e-05  1.00000000e+00 
 2.64371255e-05  2.71844660e-01  2.64371255e-05  1.00000000e+00 
 2.65371255e-05  2.71844660e-01  2.65371255e-05  1.00000000e+00 
 2.66371255e-05  2.71844660e-01  2.66371255e-05  1.00000000e+00 
 2.67371255e-05  2.71844660e-01  2.67371255e-05  1.00000000e+00 
 2.68371255e-05  2.71844660e-01  2.68371255e-05  1.00000000e+00 
 2.69371255e-05  2.71844660e-01  2.69371255e-05  1.00000000e+00 
 2.70371255e-05  2.71844660e-01  2.70371255e-05  1.00000000e+00 
 2.71371255e-05  2.71844660e-01  2.71371255e-05  1.00000000e+00 
 2.72371255e-05  2.71844660e-01  2.72371255e-05  1.00000000e+00 
 2.73371255e-05  2.71844660e-01  2.73371255e-05  1.00000000e+00 
 2.74371255e-05  2.71844660e-01  2.74371255e-05  1.00000000e+00 
 2.75371255e-05  2.71844660e-01  2.75371255e-05  1.00000000e+00 
 2.76371255e-05  2.71844660e-01  2.76371255e-05  1.00000000e+00 
 2.77371255e-05  2.71844660e-01  2.77371255e-05  1.00000000e+00 
 2.78371255e-05  2.71844660e-01  2.78371255e-05  1.00000000e+00 
 2.79371255e-05  2.71844660e-01  2.79371255e-05  1.00000000e+00 
 2.80371255e-05  2.71844660e-01  2.80371255e-05  1.00000000e+00 
 2.81371255e-05  2.71844660e-01  2.81371255e-05  1.00000000e+00 
 2.82371255e-05  2.71844660e-01  2.82371255e-05  1.00000000e+00 
 2.83371255e-05  2.71844660e-01  2.83371255e-05  1.00000000e+00 
 2.84371255e-05  2.71844660e-01  2.84371255e-05  1.00000000e+00 
 2.85371255e-05  2.71844660e-01  2.85371255e-05  1.00000000e+00 
 2.86371255e-05  2.71844660e-01  2.86371255e-05  1.00000000e+00 
 2.87371255e-05  2.71844660e-01  2.87371255e-05  1.00000000e+00 
 2.88371255e-05  2.71844660e-01  2.88371255e-05  1.00000000e+00 
 2.89371255e-05  2.71844660e-01  2.89371255e-05  1.00000000e+00 
 2.90371255e-05  2.71844660e-01  2.90371255e-05  1.00000000e+00 
 2.91371255e-05  2.71844660e-01  2.91371255e-05  1.00000000e+00 
 2.92371255e-05  2.71844660e-01  2.92371255e-05  1.00000000e+00 
 2.93371255e-05  2.71844660e-01  2.93371255e-05  1.00000000e+00 
 2.94371255e-05  2.71844660e-01  2.94371255e-05  1.00000000e+00 
 2.95371255e-05  2.71844660e-01  2.95371255e-05  1.00000000e+00 
 2.96371255e-05  2.71844660e-01  2.96371255e-05  1.00000000e+00 
 2.97371255e-05  2.71844660e-01  2.97371255e-05  1.00000000e+00 
 2.98371255e-05  2.71844660e-01  2.98371255e-05  1.00000000e+00 
 2.99371255e-05  2.71844660e-01  2.99371255e-05  1.00000000e+00 
 3.00371255e-05  2.71844660e-01  3.00371255e-05  1.00000000e+00 
 3.01371255e-05  2.71844660e-01  3.01371255e-05  1.00000000e+00 
 3.02371255e-05  2.71844660e-01  3.02371255e-05  1.00000000e+00 
 3.03371255e-05  2.71844660e-01  3.03371255e-05  1.00000000e+00 
 3.04371255e-05  2.71844660e-01  3.04371255e-05  1.00000000e+00 
 3.05371255e-05  2.71844660e-01  3.05371255e-05  1.00000000e+00 
 3.06371255e-05  2.71844660e-01  3.06371255e-05  1.00000000e+00 
 3.07371255e-05  2.71844660e-01  3.07371255e-05  1.00000000e+00 
 3.08371255e-05  2.71844660e-01  3.08371255e-05  1.00000000e+00 
 3.09371255e-05  2.71844660e-01  3.09371255e-05  1.00000000e+00 
 3.10371255e-05  2.71844660e-01  3.10371255e-05  1.00000000e+00 
 3.11371255e-05  2.71844660e-01  3.11371255e-05  1.00000000e+00 
 3.12371255e-05  2.71844660e-01  3.12371255e-05  1.00000000e+00 
 3.13371255e-05  2.71844660e-01  3.13371255e-05  1.00000000e+00 
 3.14371255e-05  2.71844660e-01  3.14371255e-05  1.00000000e+00 
 3.15371255e-05  2.71844660e-01  3.15371255e-05  1.00000000e+00 
 3.16371255e-05  2.71844660e-01  3.16371255e-05  1.00000000e+00 
 3.17371255e-05  2.71844660e-01  3.17371255e-05  1.00000000e+00 
 3.18371255e-05  2.71844660e-01  3.18371255e-05  1.00000000e+00 
 3.19371255e-05  2.71844660e-01  3.19371255e-05  1.00000000e+00 
 3.20371255e-05  2.71844660e-01  3.20371255e-05  1.00000000e+00 
 3.21371255e-05  2.71844660e-01  3.21371255e-05  1.00000000e+00 
 3.22371255e-05  2.71844660e-01  3.22371255e-05  1.00000000e+00 
 3.23371255e-05  2.71844660e-01  3.23371255e-05  1.00000000e+00 
 3.24371255e-05  2.71844660e-01  3.24371255e-05  1.00000000e+00 
 3.25371255e-05  2.71844660e-01  3.25371255e-05  1.00000000e+00 
 3.26371255e-05  2.71844660e-01  3.26371255e-05  1.00000000e+00 
 3.27371255e-05  2.71844660e-01  3.27371255e-05  1.00000000e+00 
 3.28371255e-05  2.71844660e-01  3.28371255e-05  1.00000000e+00 
 3.29371255e-05  2.71844660e-01  3.29371255e-05  1.00000000e+00 
 3.30371255e-05  2.71844660e-01  3.30371255e-05  1.00000000e+00 
 3.31371255e-05  2.71844660e-01  3.31371255e-05  1.00000000e+00 
 3.32371255e-05  2.71844660e-01  3.32371255e-05  1.00000000e+00 
 3.33371255e-05  2.71844660e-01  3.33371255e-05  1.00000000e+00 
 3.34371255e-05  2.71844660e-01  3.34371255e-05  1.00000000e+00 
 3.35371255e-05  2.71844660e-01  3.35371255e-05  1.00000000e+00 
 3.36371255e-05  2.71844660e-01  3.36371255e-05  1.00000000e+00 
 3.37371255e-05  2.71844660e-01  3.37371255e-05  1.00000000e+00 
 3.38371255e-05  2.71844660e-01  3.38371255e-05  1.00000000e+00 
 3.39371255e-05  2.71844660e-01  3.39371255e-05  1.00000000e+00 
 3.40371255e-05  2.71844660e-01  3.40371255e-05  1.00000000e+00 
 3.41371255e-05  2.71844660e-01  3.41371255e-05  1.00000000e+00 
 3.42371255e-05  2.71844660e-01  3.42371255e-05  1.00000000e+00 
 3.43371255e-05  2.71844660e-01  3.43371255e-05  1.00000000e+00 
 3.44371255e-05  2.71844660e-01  3.44371255e-05  1.00000000e+00 
 3.45371255e-05  2.71844660e-01  3.45371255e-05  1.00000000e+00 
 3.46371255e-05  2.71844660e-01  3.46371255e-05  1.00000000e+00 
